order_id,order_date,ship_date,segment,city,region,category,product,quantity,unit_price,discount,sales,profit,ship_mode
10635,2021-09-25,2021-09-28,Regular,Soweto,Gauteng,Kids Clothing,School Uniforms,8,102.63,0.3,574.73,98.55,Express
10636,2022-07-02,2022-07-03,Regular,Pretoria,Gauteng,Footwear,Boots,8,123.8,0.05,940.88,236.41,Standard
10637,2024-05-27,2024-05-28,Loyalty Member,Cape Town,Western Cape,Kids Clothing,School Uniforms,9,467.14,0,4204.26,414.63,Express
10638,2023-03-15,2023-03-18,Regular,Paarl,Western Cape,Footwear,Sandals,8,444.34,0,3554.72,617.63,Standard
10639,2021-10-01,2021-10-02,Wholesale,Durban,KwaZulu-Natal,Kids Clothing,Summer Dresses,4,135.61,0.2,433.95,37.63,Standard
10640,2022-11-22,2022-11-23,Loyalty Member,Cape Town,Western Cape,Footwear,Sandals,3,111.45,0,334.35,92.2,Standard
10641,2022-10-07,2022-10-12,Regular,Soweto,Gauteng,Kids Clothing,Winter Jackets,6,177.55,0.2,852.24,201.95,Standard
10642,2022-08-08,2022-08-09,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,School Uniforms,4,298.66,0.3,836.25,264.21,Standard
10643,2022-05-04,2022-05-09,Loyalty Member,Soweto,Gauteng,Accessories,Sun Hats,6,178.42,0.15,909.94,286.38,Express
10644,2021-06-01,2021-06-06,Regular,East London,Eastern Cape,Footwear,Sandals,9,388.61,0,3497.49,475.05,Express
10645,2021-05-08,2021-05-14,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Winter Jackets,8,240.27,0,1922.16,327.11,Express
10646,2022-12-20,2022-12-24,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,1,354.65,0.2,283.72,66.82,Standard
10647,2021-04-28,2021-04-28,Regular,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,4,497.74,0.05,1891.41,427.34,Standard
10648,2023-03-15,2023-03-21,Regular,Stellenbosch,Western Cape,Kids Clothing,Pyjama Sets,3,567.52,0,1702.56,173.7,Standard
10649,2022-04-17,2022-04-18,Regular,Soweto,Gauteng,Footwear,Sandals,7,178.98,0.05,1190.22,181.8,Standard
10650,2022-05-28,2022-05-28,Regular,Sandton,Gauteng,Kids Clothing,Casual T-Shirts,7,346.7,0.2,1941.52,509.61,Express
10651,2024-01-25,2024-01-28,Loyalty Member,Johannesburg,Gauteng,Accessories,Belts,9,166.93,0,1502.37,212.96,Standard
10652,2024-05-13,2024-05-18,Regular,Durban,KwaZulu-Natal,Footwear,Sandals,3,556.23,0,1668.69,138.64,Standard
10653,2023-08-13,2023-08-17,Regular,Mokopane,Limpopo,Kids Clothing,Pyjama Sets,10,125.33,0,1253.3,398.79,Standard
10654,2022-04-25,2022-04-28,Regular,Mokopane,Limpopo,Footwear,Sneakers,1,420.96,0.2,336.77,86.4,Standard
10655,2021-06-21,2021-06-27,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Denim Jeans,8,570.58,0,4564.64,643.75,Express
10656,2022-01-04,2022-01-11,Wholesale,Paarl,Western Cape,Kids Clothing,Denim Jeans,2,353.45,0.05,671.55,194.91,Standard
10657,2024-05-23,2024-05-26,Loyalty Member,Soweto,Gauteng,Footwear,School Shoes,2,413.45,0.15,702.87,193.58,Standard
10658,2022-12-13,2022-12-19,Loyalty Member,Pretoria,Gauteng,Kids Clothing,School Uniforms,7,356.73,0.1,2247.4,575.18,Standard
10659,2023-03-23,2023-03-25,Regular,Cape Town,Western Cape,Kids Clothing,Denim Jeans,4,183.68,0,734.72,191.01,Express
10660,2022-05-28,2022-05-28,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,2,281.64,0.1,506.95,48.37,Standard
10661,2022-08-16,2022-08-22,Regular,Durban,KwaZulu-Natal,Footwear,School Shoes,10,491.5,0,4915.0,507.43,Standard
10662,2021-07-20,2021-07-25,Wholesale,Tzaneen,Limpopo,Kids Clothing,Winter Jackets,10,308.02,0.15,2618.17,637.91,Standard
10663,2023-04-12,2023-04-18,Wholesale,Johannesburg,Gauteng,Accessories,School Bags,1,322.03,0.2,257.62,65.45,Click and Collect
10664,2022-01-20,2022-01-21,Wholesale,East London,Eastern Cape,Footwear,Sandals,6,319.48,0.3,1341.82,273.17,Express
10665,2021-11-27,2021-11-28,Loyalty Member,Stellenbosch,Western Cape,Accessories,Scarves,8,208.11,0.3,1165.42,205.16,Express
10666,2021-06-14,2021-06-18,Wholesale,Mokopane,Limpopo,Footwear,Sneakers,10,188.49,0,1884.9,544.3,Click and Collect
10667,2021-03-16,2021-03-23,Wholesale,Paarl,Western Cape,Accessories,Hair Accessories,3,546.17,0,1638.51,320.69,Standard
10668,2022-04-06,2022-04-13,Regular,Mokopane,Limpopo,Kids Clothing,Pyjama Sets,1,170.72,0.15,145.11,43.04,Express
10669,2022-12-09,2022-12-15,Loyalty Member,Johannesburg,Gauteng,Accessories,Hair Accessories,2,494.73,0.15,841.04,243.28,Click and Collect
10670,2021-11-11,2021-11-15,Loyalty Member,Mthatha,Eastern Cape,Kids Clothing,Pyjama Sets,9,581.79,0.2,4188.89,1147.87,Standard
10671,2021-05-03,2021-05-04,Loyalty Member,Paarl,Western Cape,Kids Clothing,School Uniforms,10,276.55,0.15,2350.67,726.3,Standard
10672,2021-05-02,2021-05-07,Wholesale,Soweto,Gauteng,Kids Clothing,Winter Jackets,3,354.07,0.05,1009.1,106.54,Standard
10673,2024-06-05,2024-06-12,Regular,Polokwane,Limpopo,Kids Clothing,Denim Jeans,5,163.39,0,816.95,182.78,Standard
10674,2021-05-28,2021-05-28,Regular,Pretoria,Gauteng,Footwear,Boots,1,589.38,0.15,500.97,58.44,Express
10675,2022-12-24,2022-12-25,Loyalty Member,Polokwane,Limpopo,Footwear,Sneakers,3,594.44,0.2,1426.66,229.66,Express
10676,2023-07-13,2023-07-14,Regular,Sandton,Gauteng,Accessories,Belts,7,138.63,0.15,824.85,214.91,Standard
10677,2021-12-10,2021-12-14,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,3,195.98,0.05,558.54,143.25,Standard
10678,2021-11-26,2021-11-28,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,School Uniforms,2,270.35,0.3,378.49,46.6,Standard
10679,2023-10-14,2023-10-16,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,8,243.37,0,1946.96,460.79,Standard
10680,2021-08-28,2021-08-28,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,School Uniforms,2,148.48,0,296.96,58.62,Express
10681,2022-01-19,2022-01-24,Regular,Tzaneen,Limpopo,Footwear,Slippers,3,284.82,0.2,683.57,103.63,Standard
10682,2023-02-23,2023-02-28,Regular,Durban,KwaZulu-Natal,Footwear,Boots,9,505.91,0.3,3187.23,303.88,Express
10683,2021-04-22,2021-04-23,Loyalty Member,Paarl,Western Cape,Kids Clothing,Casual T-Shirts,6,151.75,0,910.5,198.51,Express
10684,2021-09-09,2021-09-16,Wholesale,Durban,KwaZulu-Natal,Kids Clothing,Winter Jackets,9,176.52,0,1588.68,221.78,Standard
10685,2023-11-18,2023-11-22,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,10,363.49,0.05,3453.15,846.38,Express
10686,2021-04-02,2021-04-04,Wholesale,Cape Town,Western Cape,Footwear,Sandals,10,272.12,0,2721.2,693.87,Standard
10687,2023-05-13,2023-05-19,Regular,East London,Eastern Cape,Accessories,Hair Accessories,3,362.31,0,1086.93,251.19,Standard
10688,2022-12-12,2022-12-17,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Summer Dresses,6,595.15,0.2,2856.72,488.35,Click and Collect
10689,2022-02-09,2022-02-10,Regular,Soweto,Gauteng,Footwear,Sneakers,6,485.82,0,2914.92,841.03,Standard
10690,2021-02-13,2021-02-15,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Denim Jeans,5,389.3,0.3,1362.55,140.25,Standard
10691,2023-09-09,2023-09-14,Regular,Cape Town,Western Cape,Accessories,Hair Accessories,3,265.04,0.2,636.1,123.69,Standard
10692,2021-11-17,2021-11-23,Regular,Cape Town,Western Cape,Kids Clothing,Winter Jackets,1,557.41,0.15,473.8,118.36,Standard
10693,2024-12-15,2024-12-17,Loyalty Member,Sandton,Gauteng,Kids Clothing,Winter Jackets,7,354.5,0.05,2357.42,361.26,Click and Collect
10694,2023-07-25,2023-07-28,Regular,Mthatha,Eastern Cape,Footwear,School Shoes,3,382.41,0,1147.23,296.47,Standard
10695,2024-01-14,2024-01-20,Regular,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,9,444.92,0.2,3203.42,266.96,Standard
10696,2021-12-14,2021-12-20,Regular,Sandton,Gauteng,Footwear,Slippers,10,110.6,0.3,774.2,241.18,Express
10697,2022-03-03,2022-03-06,Regular,Mthatha,Eastern Cape,Kids Clothing,Casual T-Shirts,7,175.95,0,1231.65,198.43,Express
10698,2021-05-10,2021-05-14,Regular,Pretoria,Gauteng,Footwear,Boots,4,559.76,0,2239.04,681.79,Click and Collect
10699,2024-01-12,2024-01-13,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Winter Jackets,3,294.05,0,882.15,92.03,Standard
10700,2021-09-17,2021-09-19,Regular,Soweto,Gauteng,Footwear,Sneakers,4,329.06,0.15,1118.8,169.87,Standard
10701,2022-09-26,2022-09-28,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Summer Dresses,6,470.02,0,2820.12,468.75,Click and Collect
10702,2022-02-07,2022-02-10,Regular,Stellenbosch,Western Cape,Kids Clothing,School Uniforms,3,428.76,0.3,900.4,279.42,Click and Collect
10703,2021-07-16,2021-07-21,Regular,Pretoria,Gauteng,Footwear,Boots,9,459.26,0.2,3306.67,368.83,Click and Collect
10704,2021-03-05,2021-03-08,Regular,Pretoria,Gauteng,Footwear,Boots,10,465.09,0.2,3720.72,726.46,Standard
10705,2021-07-08,2021-07-13,Regular,Paarl,Western Cape,Kids Clothing,School Uniforms,5,596.07,0.05,2831.33,679.29,Standard
10706,2024-12-26,2024-12-28,Regular,Paarl,Western Cape,Kids Clothing,Swimwear,10,409.74,0,4097.4,553.36,Standard
10707,2021-05-07,2021-05-09,Regular,Pretoria,Gauteng,Kids Clothing,Casual T-Shirts,9,245.29,0.05,2097.23,279.41,Standard
10708,2021-09-14,2021-09-20,Regular,Cape Town,Western Cape,Kids Clothing,Winter Jackets,7,214.95,0,1504.65,186.01,Standard
10709,2023-04-10,2023-04-14,Regular,Johannesburg,Gauteng,Kids Clothing,Casual T-Shirts,6,259.48,0,1556.88,160.75,Standard
10710,2022-06-12,2022-06-18,Loyalty Member,Mthatha,Eastern Cape,Kids Clothing,Winter Jackets,4,420.63,0.05,1598.39,352.03,Standard
10711,2021-03-21,2021-03-27,Loyalty Member,Durban,KwaZulu-Natal,Accessories,Sun Hats,4,448.38,0,1793.52,175.71,Standard
10712,2023-05-24,2023-05-28,Regular,Polokwane,Limpopo,Kids Clothing,Summer Dresses,4,302.29,0.1,1088.24,319.92,Express
10713,2023-06-15,2023-06-21,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Denim Jeans,1,174.14,0.1,156.73,38.75,Standard
10714,2021-10-02,2021-10-09,Loyalty Member,Polokwane,Limpopo,Kids Clothing,Pyjama Sets,9,532.83,0,4795.47,574.13,Express
10715,2024-09-25,2024-09-28,Regular,Sandton,Gauteng,Kids Clothing,Denim Jeans,4,390.98,0,1563.92,455.1,Express
10716,2024-09-23,2024-09-28,Loyalty Member,Sandton,Gauteng,Kids Clothing,Winter Jackets,9,149.74,0.05,1280.28,116.44,Standard
10717,2021-11-05,2021-11-08,Loyalty Member,Tzaneen,Limpopo,Kids Clothing,Summer Dresses,4,361.64,0,1446.56,340.92,Express
10718,2023-06-03,2023-06-09,Loyalty Member,East London,Eastern Cape,Kids Clothing,Denim Jeans,5,254.56,0,1272.8,293.04,Standard
10719,2023-04-24,2023-04-27,Regular,Cape Town,Western Cape,Accessories,Belts,2,457.53,0.2,732.05,224.71,Standard
10720,2022-08-08,2022-08-11,Regular,Soweto,Gauteng,Kids Clothing,Pyjama Sets,7,277.01,0.3,1357.35,139.11,Standard
10721,2022-03-07,2022-03-12,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Summer Dresses,3,505.92,0.05,1441.87,139.38,Standard
10722,2022-08-21,2022-08-25,Regular,Paarl,Western Cape,Footwear,School Shoes,10,139.86,0.2,1118.88,95.07,Express
10723,2021-03-08,2021-03-15,Wholesale,Cape Town,Western Cape,Kids Clothing,Swimwear,1,577.39,0,577.39,121.35,Express
10724,2021-04-05,2021-04-09,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,3,213.34,0.1,576.02,132.83,Standard
10725,2021-02-18,2021-02-21,Regular,Stellenbosch,Western Cape,Accessories,School Bags,4,306.84,0,1227.36,202.26,Standard
10726,2024-11-23,2024-11-28,Regular,East London,Eastern Cape,Kids Clothing,School Uniforms,5,271.23,0.15,1152.73,124.96,Click and Collect
10727,2021-01-20,2021-01-22,Regular,Paarl,Western Cape,Kids Clothing,Casual T-Shirts,3,544.49,0.1,1470.12,338.04,Standard
10728,2021-05-16,2021-05-22,Loyalty Member,Sandton,Gauteng,Footwear,School Shoes,1,528.47,0,528.47,140.93,Standard
10729,2022-07-15,2022-07-21,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,5,162.78,0.15,691.81,220.51,Standard
10730,2024-06-11,2024-06-15,Loyalty Member,Soweto,Gauteng,Footwear,Sandals,4,284.42,0.3,796.38,166.68,Standard
10731,2022-07-03,2022-07-08,Loyalty Member,Richards Bay,KwaZulu-Natal,Footwear,Sandals,2,208.95,0,417.9,53.82,Click and Collect
10732,2023-09-16,2023-09-18,Wholesale,Polokwane,Limpopo,Kids Clothing,Swimwear,3,239.3,0,717.9,201.34,Standard
10733,2024-04-07,2024-04-14,Regular,Paarl,Western Cape,Accessories,Sun Hats,7,462.87,0.2,2592.07,438.59,Express
10734,2021-08-27,2021-08-28,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Summer Dresses,2,95.36,0.2,152.58,17.69,Standard
10735,2022-12-17,2022-12-23,Regular,Tzaneen,Limpopo,Kids Clothing,Swimwear,1,235.25,0,235.25,22.21,Express
10736,2022-09-06,2022-09-07,Loyalty Member,Soweto,Gauteng,Accessories,Belts,5,557.77,0.1,2509.97,628.11,Standard
10737,2022-05-03,2022-05-08,Loyalty Member,Pretoria,Gauteng,Kids Clothing,School Uniforms,4,289.07,0,1156.28,319.1,Standard
10738,2023-11-21,2023-11-25,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Casual T-Shirts,4,226.66,0,906.64,89.46,Express
10739,2023-01-08,2023-01-11,Regular,Cape Town,Western Cape,Kids Clothing,Swimwear,5,184.75,0.05,877.56,204.66,Standard
10740,2023-02-19,2023-02-24,Regular,Stellenbosch,Western Cape,Kids Clothing,Winter Jackets,1,589.08,0.1,530.17,164.4,Standard
10741,2023-07-24,2023-07-27,Loyalty Member,Mokopane,Limpopo,Kids Clothing,Pyjama Sets,9,140.51,0,1264.59,108.36,Express
10742,2024-10-28,2024-10-28,Regular,Cape Town,Western Cape,Kids Clothing,Pyjama Sets,2,574.94,0.05,1092.39,319.26,Express
10743,2022-12-06,2022-12-11,Regular,Sandton,Gauteng,Kids Clothing,Winter Jackets,6,406.97,0.2,1953.46,175.04,Express
10744,2024-04-07,2024-04-12,Loyalty Member,Durban,KwaZulu-Natal,Accessories,School Bags,1,161.74,0.1,145.57,30.76,Click and Collect
10745,2021-08-04,2021-08-08,Regular,Sandton,Gauteng,Kids Clothing,Winter Jackets,6,134.51,0,807.06,202.21,Standard
10746,2024-05-25,2024-05-28,Wholesale,Durban,KwaZulu-Natal,Accessories,Hair Accessories,1,274.37,0.1,246.93,43.52,Click and Collect
10747,2022-08-12,2022-08-17,Regular,East London,Eastern Cape,Footwear,Slippers,8,223.04,0,1784.32,408.52,Express
10748,2022-12-27,2022-12-28,Regular,Cape Town,Western Cape,Kids Clothing,Casual T-Shirts,2,202.76,0.3,283.86,68.3,Standard
10749,2024-11-18,2024-11-25,Regular,Johannesburg,Gauteng,Kids Clothing,Casual T-Shirts,7,190.73,0.15,1134.84,108.35,Standard
10750,2024-04-23,2024-04-28,Regular,Sandton,Gauteng,Kids Clothing,Casual T-Shirts,3,415.51,0.15,1059.55,229.25,Click and Collect
10751,2024-01-26,2024-01-28,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,School Uniforms,7,226.62,0,1586.34,158.73,Standard
10752,2024-02-10,2024-02-17,Regular,Pietermaritzburg,KwaZulu-Natal,Footwear,Sneakers,3,512.58,0,1537.74,453.31,Standard
10753,2023-03-07,2023-03-10,Regular,Tzaneen,Limpopo,Footwear,Sandals,7,269.89,0.2,1511.38,419.44,Standard
10754,2022-02-24,2022-02-28,Regular,Pretoria,Gauteng,Accessories,Scarves,1,165.76,0.3,116.03,35.29,Standard
10755,2023-02-26,2023-02-28,Wholesale,Johannesburg,Gauteng,Accessories,Sun Hats,8,414.85,0,3318.8,294.57,Express
10756,2022-07-23,2022-07-28,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Summer Dresses,10,576.1,0.15,4896.85,1348.14,Standard
10757,2023-09-27,2023-09-28,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Casual T-Shirts,6,268.63,0.2,1289.42,265.05,Express
10758,2021-03-15,2021-03-19,Regular,Pretoria,Gauteng,Kids Clothing,Swimwear,7,412.39,0,2886.73,920.54,Express
10759,2021-02-21,2021-02-22,Regular,Pietermaritzburg,KwaZulu-Natal,Footwear,Slippers,9,139.85,0.3,881.05,176.92,Express
10760,2023-07-07,2023-07-09,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,2,267.81,0.3,374.93,67.15,Express
10761,2024-01-12,2024-01-19,Regular,Stellenbosch,Western Cape,Footwear,Sneakers,7,432.38,0,3026.66,896.03,Standard
10762,2021-01-05,2021-01-12,Regular,Sandton,Gauteng,Accessories,Hair Accessories,4,372.43,0.2,1191.78,150.45,Express
10763,2021-10-14,2021-10-16,Wholesale,Tzaneen,Limpopo,Kids Clothing,Winter Jackets,9,169.81,0.05,1451.88,150.85,Express
10764,2021-11-19,2021-11-26,Loyalty Member,Sandton,Gauteng,Kids Clothing,Winter Jackets,4,136.56,0,546.24,101.04,Express
10765,2022-01-20,2022-01-26,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Pyjama Sets,3,590.54,0.15,1505.88,187.89,Express
10766,2022-05-07,2022-05-12,Loyalty Member,Mthatha,Eastern Cape,Footwear,Sneakers,1,229.23,0,229.23,52.86,Express
10767,2021-02-15,2021-02-20,Regular,Cape Town,Western Cape,Accessories,School Bags,2,341.06,0.15,579.8,173.39,Standard
10768,2021-08-26,2021-08-27,Wholesale,Soweto,Gauteng,Kids Clothing,Pyjama Sets,7,280.38,0.15,1668.26,387.12,Standard
10769,2022-03-10,2022-03-11,Loyalty Member,Mthatha,Eastern Cape,Footwear,School Shoes,2,586.72,0.15,997.42,195.63,Express
10770,2021-03-17,2021-03-23,Regular,Johannesburg,Gauteng,Kids Clothing,School Uniforms,9,349.99,0,3149.91,415.52,Standard
10771,2022-01-11,2022-01-13,Loyalty Member,Paarl,Western Cape,Kids Clothing,Winter Jackets,8,190.61,0,1524.88,249.55,Standard
10772,2023-08-24,2023-08-28,Wholesale,Soweto,Gauteng,Kids Clothing,Summer Dresses,5,579.55,0,2897.75,637.72,Express
10773,2023-03-26,2023-03-28,Regular,Tzaneen,Limpopo,Kids Clothing,Denim Jeans,5,505.11,0,2525.55,570.15,Standard
10774,2023-06-21,2023-06-28,Loyalty Member,Cape Town,Western Cape,Accessories,Scarves,10,298.0,0.15,2533.0,444.78,Standard
10775,2023-07-26,2023-07-28,Regular,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,6,151.37,0.15,771.99,189.28,Express
10776,2022-08-19,2022-08-26,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Denim Jeans,4,357.9,0,1431.6,307.26,Express
10777,2021-10-21,2021-10-25,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Summer Dresses,1,498.39,0.3,348.87,31.83,Standard
10778,2021-02-15,2021-02-17,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Winter Jackets,1,417.27,0,417.27,124.68,Standard
10779,2024-01-18,2024-01-23,Regular,Paarl,Western Cape,Kids Clothing,Swimwear,7,457.86,0.1,2884.52,450.35,Standard
10780,2021-09-25,2021-09-28,Regular,Johannesburg,Gauteng,Footwear,Boots,8,521.82,0,4174.56,1178.64,Click and Collect
10781,2021-01-08,2021-01-09,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Pyjama Sets,7,204.43,0,1431.01,180.13,Click and Collect
10782,2023-09-01,2023-09-07,Loyalty Member,East London,Eastern Cape,Kids Clothing,School Uniforms,5,127.27,0.15,540.9,132.58,Express
10783,2024-05-23,2024-05-25,Regular,Mokopane,Limpopo,Kids Clothing,Swimwear,3,473.05,0.2,1135.32,264.37,Express
10784,2022-10-16,2022-10-22,Regular,Sandton,Gauteng,Footwear,Sandals,2,223.54,0.1,402.37,100.89,Standard
10785,2022-11-21,2022-11-27,Regular,Mthatha,Eastern Cape,Accessories,School Bags,4,95.7,0.05,363.66,69.95,Standard
10786,2024-02-11,2024-02-13,Regular,Mthatha,Eastern Cape,Kids Clothing,Winter Jackets,8,423.2,0,3385.6,1013.61,Standard
10787,2023-07-15,2023-07-22,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,Winter Jackets,7,172.74,0.1,1088.26,335.57,Standard
10788,2021-03-15,2021-03-16,Regular,Durban,KwaZulu-Natal,Kids Clothing,Winter Jackets,1,331.88,0.3,232.32,38.21,Standard
10789,2021-06-14,2021-06-16,Regular,Paarl,Western Cape,Kids Clothing,Casual T-Shirts,5,277.59,0,1387.95,327.1,Express
10790,2024-04-10,2024-04-12,Regular,Sandton,Gauteng,Kids Clothing,Casual T-Shirts,2,436.39,0.05,829.14,257.16,Standard
10791,2021-01-19,2021-01-22,Regular,Paarl,Western Cape,Kids Clothing,Denim Jeans,7,288.87,0,2022.09,268.48,Express
10792,2023-08-07,2023-08-09,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Footwear,Sneakers,1,137.06,0.3,95.94,24.69,Click and Collect
10793,2022-03-11,2022-03-17,Regular,Cape Town,Western Cape,Kids Clothing,School Uniforms,8,307.24,0,2457.92,301.35,Standard
10794,2021-03-22,2021-03-28,Regular,Mthatha,Eastern Cape,Kids Clothing,School Uniforms,8,534.34,0.3,2992.3,317.94,Express
10795,2023-04-17,2023-04-22,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Swimwear,6,319.83,0.15,1631.13,517.97,Standard
10796,2024-05-12,2024-05-16,Regular,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,10,336.02,0.1,3024.18,739.68,Express
10797,2021-03-14,2021-03-21,Regular,Cape Town,Western Cape,Kids Clothing,Denim Jeans,7,272.3,0,1906.1,241.16,Click and Collect
10798,2021-05-21,2021-05-27,Wholesale,Soweto,Gauteng,Accessories,Sun Hats,5,553.27,0.15,2351.4,689.24,Standard
10799,2024-05-10,2024-05-12,Loyalty Member,Paarl,Western Cape,Footwear,School Shoes,7,494.62,0.15,2942.99,439.15,Click and Collect
10800,2024-11-05,2024-11-09,Wholesale,Richards Bay,KwaZulu-Natal,Footwear,Sandals,5,337.28,0,1686.4,458.61,Standard
10801,2021-04-10,2021-04-17,Regular,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,1,114.45,0,114.45,18.78,Standard
10802,2022-02-23,2022-02-26,Regular,Paarl,Western Cape,Kids Clothing,School Uniforms,5,200.62,0.3,702.17,213.39,Standard
10803,2024-07-13,2024-07-14,Loyalty Member,East London,Eastern Cape,Kids Clothing,Casual T-Shirts,6,499.23,0,2995.38,730.86,Standard
10804,2022-07-18,2022-07-20,Regular,Johannesburg,Gauteng,Accessories,Hair Accessories,9,182.52,0.2,1314.14,135.42,Standard
10805,2023-09-22,2023-09-28,Regular,Sandton,Gauteng,Kids Clothing,Casual T-Shirts,8,103.11,0,824.88,255.55,Standard
10806,2022-10-10,2022-10-17,Regular,Paarl,Western Cape,Footwear,Slippers,5,116.3,0.2,465.2,51.28,Express
10807,2024-09-15,2024-09-22,Regular,Cape Town,Western Cape,Accessories,School Bags,6,392.11,0.1,2117.39,456.73,Express
10808,2021-02-24,2021-02-28,Loyalty Member,Richards Bay,KwaZulu-Natal,Footwear,Slippers,3,375.65,0.3,788.86,88.93,Click and Collect
10809,2022-05-21,2022-05-24,Loyalty Member,Durban,KwaZulu-Natal,Footwear,Sandals,2,123.24,0,246.48,55.44,Standard
10810,2021-04-07,2021-04-08,Regular,Soweto,Gauteng,Accessories,Scarves,7,335.7,0,2349.9,650.61,Express
10811,2023-10-22,2023-10-26,Regular,Mthatha,Eastern Cape,Kids Clothing,School Uniforms,3,161.26,0.05,459.59,55.6,Express
